file_path,depth,file_name,file_ext,width,height,aspect_ratio,megapixels,orientation,class,species,phash,path_depth,species_fixed,species_fixed_final,species_norm,species_fixed_norm,augmented_width,augmented_height
Classes/poisonous/Tricholoma_pardinum/Tricholoma_pardinum14.png,3,Tricholoma_pardinum14,png,180,135,1.3333333333333333,0.0243,landscape,poisonous,Tricholoma_pardinum,93c1695a378d6c33,4,other_rare_species,other_rare_species,tricholoma_pardinum,other_rare_species,256,256
Classes/poisonous/Gyromitra esculenta/10782medium.jpeg,3,10782medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Gyromitra esculenta,ab5b81b4d094b5cb,4,Gyromitra esculenta,other_rare_species,gyromitra_esculenta,gyromitra_esculenta,256,256
Classes/poisonous/Gyromitra esculenta/10901medium.jpg,3,10901medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Gyromitra esculenta,bfc0d2152d03f4e3,4,Gyromitra esculenta,other_rare_species,gyromitra_esculenta,gyromitra_esculenta,256,256
Classes/poisonous/Xanthoria parietina/39812medium.jpeg,3,39812medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Xanthoria parietina,b0656f7a2cb280bd,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Xanthoria parietina/40939medium.jpg,3,40939medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,f8f0067ce113fe30,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita muscaria/3351medium.jpg,3,3351medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Amanita muscaria,e68b96cb9bd2112a,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Chlorophyllum_molybdites/Chlorophyllum_molybdites23.png,3,Chlorophyllum_molybdites23,png,259,194,1.3350515463917525,0.050246,landscape,poisonous,Chlorophyllum_molybdites,d4da18a5b5696569,4,other_rare_species,other_rare_species,chlorophyllum_molybdites,other_rare_species,256,256
Classes/poisonous/Amanita muscaria/4061medium.jpg,3,4061medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Amanita muscaria,ac9fc63dcb8520a6,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Gyromitra_perlata/Gyromitra_perlata30.png,3,Gyromitra_perlata30,png,235,215,1.0930232558139534,0.050525,landscape,poisonous,Gyromitra_perlata,feb581c8a0e55e2a,4,other_rare_species,other_rare_species,gyromitra_perlata,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/42814medium.jpeg,3,42814medium,jpeg,500,382,1.3089005235602094,0.191,landscape,poisonous,Xanthoria parietina,f0e269a956af1616,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Xanthoria parietina/42500medium.jpg,3,42500medium,jpg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Xanthoria parietina,c0b332a3211cfdf9,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita_cokeri/Amanita_cokeri4.png,3,Amanita_cokeri4,png,190,266,0.7142857142857143,0.05054,portrait,poisonous,Amanita_cokeri,92313d9e6be0686b,4,other_rare_species,other_rare_species,amanita_cokeri,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/43730medium.jpg,3,43730medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,a2fcce8170ef10ce,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita muscaria/1928medium.jpg,3,1928medium,jpg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Amanita muscaria,8aea6ab334dc5616,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Amanita muscaria/840medium.jpeg,3,840medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,poisonous,Amanita muscaria,d0d7e66199b484da,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/false_deathcap/3.png,3,3,png,512,512,1.0,0.262144,square,poisonous,false_deathcap,dbc5e0d160716765,4,other_rare_species,other_rare_species,false_deathcap,other_rare_species,256,256
Classes/poisonous/Cortinarius_bolaris/Cortinarius_bolaris33.png,3,Cortinarius_bolaris33,png,225,225,1.0,0.050625,square,poisonous,Cortinarius_bolaris,8e99e36869c694e5,4,other_rare_species,other_rare_species,cortinarius_bolaris,other_rare_species,256,256
Classes/poisonous/Amanita_flavoconia/Amanita_flavoconia24.png,3,Amanita_flavoconia24,png,146,250,0.584,0.0365,portrait,poisonous,Amanita_flavoconia,f20e6dc12db68999,4,other_rare_species,other_rare_species,amanita_flavoconia,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/40783medium.jpg,3,40783medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,9ed26e235e02fd81,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita muscaria/3997medium.jpeg,3,3997medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Amanita muscaria,d1d3e4e1b8ee18c8,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Calycina citrina/3087medium.jpeg,3,3087medium,jpeg,410,500,0.82,0.205,portrait,poisonous,Calycina citrina,d226af799272c82e,4,Calycina citrina,calycina_citrina,calycina_citrina,calycina_citrina,256,256
Classes/poisonous/Gyromitra gigas/25596medium.jpg,3,25596medium,jpg,500,375,1.3333333333333333,0.1875,landscape,poisonous,Gyromitra gigas,cf70bc0a3391de83,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Scleroderma_citrinum/Scleroderma_citrinum14.png,3,Scleroderma_citrinum14,png,277,182,1.521978021978022,0.050414,landscape,poisonous,Scleroderma_citrinum,ee9790c06b3ac9c5,4,other_rare_species,other_rare_species,scleroderma_citrinum,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/41017medium.jpeg,3,41017medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,da1839f9436fe083,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Gyromitra gigas/25270medium.jpeg,3,25270medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Gyromitra gigas,b9d4451b51bd26d8,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Xanthoria parietina/43094medium.jpeg,3,43094medium,jpeg,500,458,1.091703056768559,0.229,landscape,poisonous,Xanthoria parietina,908f3b241bb60ddb,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Xanthoria parietina/43907medium.jpeg,3,43907medium,jpeg,500,378,1.3227513227513228,0.189,landscape,poisonous,Xanthoria parietina,c2cfb41b2f06ab85,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita citrina/139medium.jpeg,3,139medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Amanita citrina,8cf333cd5132ccc9,4,Amanita citrina,other_rare_species,amanita_citrina,amanita_citrina,256,256
Classes/poisonous/scarlet_elfcup/7.png,3,7,png,512,512,1.0,0.262144,square,poisonous,scarlet_elfcup,d8cc2e88382fe9c7,4,other_rare_species,other_rare_species,scarlet_elfcup,other_rare_species,256,256
Classes/poisonous/Ramaria_pallida/Ramaria_pallida11.png,3,Ramaria_pallida11,png,100,100,1.0,0.01,square,poisonous,Ramaria_pallida,e6bb50ec1249783e,4,other_rare_species,other_rare_species,ramaria_pallida,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/41394medium.jpeg,3,41394medium,jpeg,500,282,1.7730496453900708,0.141,landscape,poisonous,Xanthoria parietina,c9246fc515d0f1f4,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Rubroboletus_pulcherrimus/Rubroboletus_pulcherrimus1.png,3,Rubroboletus_pulcherrimus1,png,100,100,1.0,0.01,square,poisonous,Rubroboletus_pulcherrimus,cdd132c2c96de4b2,4,other_rare_species,other_rare_species,rubroboletus_pulcherrimus,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/42105medium.jpg,3,42105medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,e118f87f8ce3032e,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Xanthoria parietina/39592medium.jpeg,3,39592medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,9b636962170f1e47,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita rubescens/1153medium.jpeg,3,1153medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Amanita rubescens,d0db0661ed38d3d2,4,Amanita rubescens,amanita_rubescens,amanita_rubescens,amanita_rubescens,256,256
Classes/poisonous/Coprinellus_micaceus/Coprinellus_micaceus25.png,3,Coprinellus_micaceus25,png,259,194,1.3350515463917525,0.050246,landscape,poisonous,Coprinellus_micaceus,d39863363d1a923d,4,other_rare_species,other_rare_species,coprinellus_micaceus,other_rare_species,256,256
Classes/poisonous/Calycina citrina/3070medium.jpg,3,3070medium,jpg,500,262,1.9083969465648856,0.131,landscape,poisonous,Calycina citrina,92f0c073ed0ff470,4,Calycina citrina,calycina_citrina,calycina_citrina,calycina_citrina,256,256
Classes/poisonous/Amanita muscaria/3101medium.jpeg,3,3101medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,poisonous,Amanita muscaria,cddfe2313064c6d1,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Omphalotus_nidiformis/Omphalotus_nidiformis13.png,3,Omphalotus_nidiformis13,png,170,199,0.8542713567839196,0.03383,portrait,poisonous,Omphalotus_nidiformis,d2b5ed8a18434ed9,4,other_rare_species,other_rare_species,omphalotus_nidiformis,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/41940medium.jpeg,3,41940medium,jpeg,500,500,1.0,0.25,square,poisonous,Xanthoria parietina,bc0f25a29499ff0c,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Amanita muscaria/2803medium.jpeg,3,2803medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Amanita muscaria,92d56c6ad89d1762,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Helvella_crispa/Helvella_crispa18.png,3,Helvella_crispa18,png,273,185,1.4756756756756757,0.050505,landscape,poisonous,Helvella_crispa,ede50202f8f8dc0f,4,other_rare_species,other_rare_species,helvella_crispa,other_rare_species,256,256
Classes/poisonous/Inocybe_sublilacina/Inocybe_sublilacina11.png,3,Inocybe_sublilacina11,png,100,100,1.0,0.01,square,poisonous,Inocybe_sublilacina,c9d13324663a36f3,4,other_rare_species,other_rare_species,inocybe_sublilacina,other_rare_species,256,256
Classes/poisonous/Cortinarius_callisteus/Cortinarius_callisteus27.png,3,Cortinarius_callisteus27,png,188,268,0.7014925373134329,0.050384,portrait,poisonous,Cortinarius_callisteus,a1da44a8be5f1a63,4,other_rare_species,other_rare_species,cortinarius_callisteus,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/43309medium.jpeg,3,43309medium,jpeg,500,499,1.002004008016032,0.2495,landscape,poisonous,Xanthoria parietina,e4f07dbd0070cf86,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Ramaria_formosa/Ramaria_formosa11.png,3,Ramaria_formosa11,png,100,100,1.0,0.01,square,poisonous,Ramaria_formosa,85c07ec878cf29cd,4,other_rare_species,other_rare_species,ramaria_formosa,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/43328medium.jpg,3,43328medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Xanthoria parietina,a76726e0a880fdb3,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/panthercap/4.png,3,4,png,512,512,1.0,0.262144,square,poisonous,panthercap,9eca496d1b252177,4,other_rare_species,other_rare_species,panthercap,other_rare_species,256,256
Classes/poisonous/Helvella_lacunosa/Helvella_lacunosa28.png,3,Helvella_lacunosa28,png,205,246,0.8333333333333334,0.05043,portrait,poisonous,Helvella_lacunosa,ecc3839ccd631e1c,4,other_rare_species,other_rare_species,helvella_lacunosa,other_rare_species,256,256
Classes/poisonous/Cortinarius_cinnabarinus/Cortinarius_cinnabarinus22.png,3,Cortinarius_cinnabarinus22,png,259,194,1.3350515463917525,0.050246,landscape,poisonous,Cortinarius_cinnabarinus,a84fb8af9d98c10d,4,other_rare_species,other_rare_species,cortinarius_cinnabarinus,other_rare_species,256,256
Classes/poisonous/Gyromitra gigas/25139medium.jpeg,3,25139medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Gyromitra gigas,e9969270ebd22c56,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Amanita_pseudoporphyria/Amanita_pseudoporphyria31.png,3,Amanita_pseudoporphyria31,png,271,186,1.456989247311828,0.050406,landscape,poisonous,Amanita_pseudoporphyria,d99602d7f0593671,4,other_rare_species,other_rare_species,amanita_pseudoporphyria,other_rare_species,256,256
Classes/poisonous/Gyromitra gigas/24922medium.jpeg,3,24922medium,jpeg,281,500,0.562,0.1405,portrait,poisonous,Gyromitra gigas,a857bd7d89703588,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Calycina citrina/3102medium.jpeg,3,3102medium,jpeg,281,500,0.562,0.1405,portrait,poisonous,Calycina citrina,b3d4318f4d70718d,4,Calycina citrina,calycina_citrina,calycina_citrina,calycina_citrina,256,256
Classes/poisonous/Lactarius_torminosus/Lactarius_torminosus18.png,3,Lactarius_torminosus18,png,292,172,1.697674418604651,0.050224,landscape,poisonous,Lactarius_torminosus,c4f43b4a813bc7c5,4,other_rare_species,other_rare_species,lactarius_torminosus,other_rare_species,256,256
Classes/poisonous/Coprinopsis atramentaria/7790medium.jpeg,3,7790medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Coprinopsis atramentaria,d6d2696927c4d782,4,Coprinopsis atramentaria,coprinopsis_atramentaria,coprinopsis_atramentaria,coprinopsis_atramentaria,256,256
Classes/poisonous/Bjerkandera adusta/1458medium.jpg,3,1458medium,jpg,500,375,1.3333333333333333,0.1875,landscape,poisonous,Bjerkandera adusta,d63d23264e78d24e,4,Bjerkandera adusta,bjerkandera_adusta,bjerkandera_adusta,bjerkandera_adusta,256,256
Classes/poisonous/Bjerkandera adusta/1773medium.jpg,3,1773medium,jpg,375,500,0.75,0.1875,portrait,poisonous,Bjerkandera adusta,8b56e7cb58a159c4,4,Bjerkandera adusta,bjerkandera_adusta,bjerkandera_adusta,bjerkandera_adusta,256,256
Classes/poisonous/Paralepistopsis_amoenolens/Paralepistopsis_amoenolens1.png,3,Paralepistopsis_amoenolens1,png,100,100,1.0,0.01,square,poisonous,Paralepistopsis_amoenolens,b49e494f8ef090f1,4,other_rare_species,other_rare_species,paralepistopsis_amoenolens,other_rare_species,256,256
Classes/poisonous/Amanita muscaria/2053medium.jpeg,3,2053medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Amanita muscaria,9bc26d3c2cc6c29d,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Xanthoria parietina/43605medium.jpeg,3,43605medium,jpeg,281,500,0.562,0.1405,portrait,poisonous,Xanthoria parietina,bc209f1f24f9d146,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Cortinarius_palustris/Cortinarius_palustris14.png,3,Cortinarius_palustris14,png,259,195,1.3282051282051281,0.050505,landscape,poisonous,Cortinarius_palustris,9689196b319fd2e1,4,other_rare_species,other_rare_species,cortinarius_palustris,other_rare_species,256,256
Classes/poisonous/Amanita muscaria/1568medium.png,3,1568medium,png,383,500,0.766,0.1915,portrait,poisonous,Amanita muscaria,bce34c9326d887b8,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Amanita muscaria/3182medium.jpg,3,3182medium,jpg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Amanita muscaria,8bdd60ae7d6b2a10,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Entoloma_rhodopolium/Entoloma_rhodopolium27.png,3,Entoloma_rhodopolium27,png,255,197,1.2944162436548223,0.050235,landscape,poisonous,Entoloma_rhodopolium,f1946e53310b873d,4,other_rare_species,other_rare_species,entoloma_rhodopolium,other_rare_species,256,256
Classes/poisonous/Amanita muscaria/1964medium.jpeg,3,1964medium,jpeg,333,500,0.666,0.1665,portrait,poisonous,Amanita muscaria,8b861b75a650c69f,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Calycina citrina/3155medium.jpg,3,3155medium,jpg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Calycina citrina,dff24d38e489344c,4,Calycina citrina,calycina_citrina,calycina_citrina,calycina_citrina,256,256
Classes/poisonous/Inocybe_hystrix/Inocybe_hystrix0.png,3,Inocybe_hystrix0,png,100,100,1.0,0.01,square,poisonous,Inocybe_hystrix,a9c9362454bdce63,4,other_rare_species,other_rare_species,inocybe_hystrix,other_rare_species,256,256
Classes/poisonous/Panaeolus_cinctulus/Panaeolus_cinctulus20.png,3,Panaeolus_cinctulus20,png,100,100,1.0,0.01,square,poisonous,Panaeolus_cinctulus,dcc2c11e6bec45cc,4,other_rare_species,other_rare_species,panaeolus_cinctulus,other_rare_species,256,256
Classes/poisonous/brown_birch_bolete/2.png,3,2,png,512,512,1.0,0.262144,square,poisonous,brown_birch_bolete,b1a69f0283d3d87c,4,other_rare_species,other_rare_species,brown_birch_bolete,other_rare_species,256,256
Classes/poisonous/Coprinopsis atramentaria/7880medium.jpeg,3,7880medium,jpeg,225,500,0.45,0.1125,portrait,poisonous,Coprinopsis atramentaria,9c92a364cb8ca53f,4,Coprinopsis atramentaria,coprinopsis_atramentaria,coprinopsis_atramentaria,coprinopsis_atramentaria,256,256
Classes/poisonous/Amanita_aprica/Amanita_aprica1.png,3,Amanita_aprica1,png,257,196,1.3112244897959184,0.050372,landscape,poisonous,Amanita_aprica,c09672ec3dd1565a,4,other_rare_species,other_rare_species,amanita_aprica,other_rare_species,256,256
Classes/poisonous/Gyromitra gigas/25330medium.jpg,3,25330medium,jpg,500,375,1.3333333333333333,0.1875,landscape,poisonous,Gyromitra gigas,a9b6696e7c422d83,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Calocera_viscosa/Calocera_viscosa7.png,3,Calocera_viscosa7,png,100,100,1.0,0.01,square,poisonous,Calocera_viscosa,9787683ce1a59ad2,4,other_rare_species,other_rare_species,calocera_viscosa,other_rare_species,256,256
Classes/poisonous/Gyromitra gigas/25093medium.jpg,3,25093medium,jpg,500,333,1.5015015015015014,0.1665,landscape,poisonous,Gyromitra gigas,fcc0a1cf1f799340,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Gyromitra gigas/25878medium.jpeg,3,25878medium,jpeg,375,500,0.75,0.1875,portrait,poisonous,Gyromitra gigas,9e596965cc3e528c,4,Gyromitra gigas,gyromitra_gigas,gyromitra_gigas,gyromitra_gigas,256,256
Classes/poisonous/Amanita muscaria/2092medium.jpg,3,2092medium,jpg,500,374,1.3368983957219251,0.187,landscape,poisonous,Amanita muscaria,e8c8169719dd9873,4,Amanita muscaria,amanita_muscaria,amanita_muscaria,amanita_muscaria,256,256
Classes/poisonous/Amanita_farinosa/Amanita_farinosa1.png,3,Amanita_farinosa1,png,100,100,1.0,0.01,square,poisonous,Amanita_farinosa,c94b222cbf957562,4,other_rare_species,other_rare_species,amanita_farinosa,other_rare_species,256,256
Classes/poisonous/Xanthoria parietina/40866medium.jpg,3,40866medium,jpg,500,375,1.3333333333333333,0.1875,landscape,poisonous,Xanthoria parietina,a6871c3a65086fdd,4,Xanthoria parietina,xanthoria_parietina,xanthoria_parietina,xanthoria_parietina,256,256
Classes/poisonous/Chlorophyllum_brunneum/Chlorophyllum_brunneum21.png,3,Chlorophyllum_brunneum21,png,259,194,1.3350515463917525,0.050246,landscape,poisonous,Chlorophyllum_brunneum,c41c1be7bc83c92b,4,other_rare_species,other_rare_species,chlorophyllum_brunneum,other_rare_species,256,256
Classes/poisonous/Hypholoma_radicosum/Hypholoma_radicosum4.png,3,Hypholoma_radicosum4,png,100,100,1.0,0.01,square,poisonous,Hypholoma_radicosum,a9ce0ec1fc7ea121,4,other_rare_species,other_rare_species,hypholoma_radicosum,other_rare_species,256,256
